id,comment_text,Action,Adult,Adventure,Animation,Biography,Comedy
"""30 for 30"" (2009) {Broke (#2.1)}",accord sport illustrate article percent former nba players break years retirement time retire years former nfl players go bankrupt financial stress suck bad investments stalk freeloaders saddle medical problems naturally prone show many pro athletes get shock harsh economic realities years live high life draw surprisingly vulnerable confessions retire star like keith mccants bernie kosar andre rison well marvin miller former executive director mlb players association fascinate documentary dig psychology men whose competitive nature carry victory field ruin director billy corben u cocaine cowboys limelight paint complex picture many force drain athletes bank account place blame culture large still hold giants accountable hubris story dark side success break allegory financial woes haunt economies individuals world,0,0,0,0,1,0
"""30 for 30"" (2009) {Catholics Vs. Convicts (#3.14)}",october notre dame host university miami would become greatest game college football history tradition vs swagger rank fight irish versus rank hurricanes coach star lou holtz versus another jimmy johnson name still attach contest come shirt manufacture notre dame students catholics vs convict documentary director narrator patrick creadon wordplay u doesnt look back epic game explore deeper narrative notre dame senior time close friend young men middle catholics vs convict controversy joe fredrick pat walsh fellow classmate player behind center fight irish quarterback tony rice coach players open fight start game highly debatable call still talk insensitive aspects irresistibly popular shirt compel tale notre dam dramatic victory even lose quarterback steve walsh call helluva ballgame backstory rivet,0,0,0,0,1,0
"""30 for 30"" (2009) {Doc & Darryl (#3.10)}",former new york mets superstars dwight doc gooden darryl strawberry good great biggest star team capture imagination new york city win world series life spiral control men break hearts mets fan pitcher power hitter look back glory days mid harrow nights turn sure hall famers prisoners addictions,0,0,0,0,1,0
"""30 for 30"" (2009) {Four Days in October (#1.24)}",night october come merciful end curse bambino alive well vaunt yankee lineup lead rod jeter sheffield extend alcs lead game none pound run hat rival next night game yankees take lead bottom ninth inning turn game mariano rivera best relief pitcher post season history secure another trip world series walk hard fight steal base cold october wind change begin blow consecutive days nights unlikely group red sox miraculously win straight game overcome inevitability destiny use extensive archive coverage week major league baseball productions produce film real time take depth look hours bring salvation red sox nation make baseball history process,0,0,0,0,1,0
"""30 for 30"" (2009) {Ghosts of Ole Miss (#2.5)}",fall dramatic series events make civil right history change way life eve jam meredith become first african american attend class university mississippi campus erupt night riot oppose integration school try enforce riot end national guard federal troop call put end violence enforce merediths right american citizen people die hundreds injure riot backdrop university mississippi football team early stag would prove unprecedented season school history direct peabody award win filmmaker fritz mitchell ghost ole miss explore intersection football team civil right history make campus tell perspective writer mississippi native wright thompson film explore tumultuous events continue shape state half century later lead discovery personal family connection story,0,0,0,0,1,0
"""30 for 30"" (2009) {I Hate Christian Laettner (#2.28)}",make perhaps dramatic shoot history ncaa basketball tournament hes player start consecutive final fours instrumental duke win national championships look smart game christian laettner dislike intensely many long maybe time stomp chest player battle teammates perceive sense entitlement sometimes perception isnt reality hate christian laettner go beyond polarize persona reveal complete story behind lightning rod college basketball feature extensive access laettner previously unseen footage perspectives side film gloves examination man see many blue devil make perhaps dramatic shoot history ncaa basketball tournament hes player start consecutive final fours instrumental duke win national championships look smart game christian laettner dislike intensely many long maybe stomp chest player battle teammates perceive sense entitlement sometimes perception isnt reality direct rory karpf book man time richmond limit hate christian laettner go beyond polarize persona reveal complete story behind lightning rod college basketball feature extensive access laettner previously unseen footage perspectives side film gloves examination man see many blue devil,0,0,0,0,1,0
"""30 for 30"" (2009) {Jordan Rides the Bus (#1.18)}",fall prime summit sport world michael jordan walk away pro basketball lead dream team olympic gold medal take bull third consecutive nba championship follow year jordan jolt murder father brutal loss anchor life cause worlds famous athlete rekindle childhood ambition play baseball feel nothing leave prove conquer basketball something deeper perhaps understand ron shelton former minor leaguer bring experience life classic movie bull durham revisit jordans short career minor league explore motivations drive worlds competitive athlete play new sport relative obscurity birmingham alabama young manager name terry francona,0,0,0,0,1,0
"""30 for 30"" (2009) {Kings Ransom (#1.1)}",august nhl forever change single stroke pen edmonton oilers fresh fourth stanley cup victory years sign deal send wayne gretzky canadian national treasure greatest hockey player ever play game los angeles kings multi player multi million dollar deal bewilder oiler fan struggle make sense unthinkable fan los angeles rush purchase season ticket rate fast overwhelm kings box office overnight franchise largely overlook year existence suddenly play sellout crowd stand ovations league often relegate little brother status explode team less decade acclaim director peter berg present captivate story trade knock wind entire country place star stud city right humble feet year old kid know simply great,0,0,0,0,1,0
"""30 for 30"" (2009) {Marion Jones: Press Pause (#1.28)}",athletes olympic history reach heights depths marion jones star university north carolina win gold world track field championships rise top culminate summer game sydney australia captivate world beauty style athletic dominance sprint jump gold medals bronze eventually though accomplishments reputation would tarnish years jones deny increase speculation use performance enhance drug october finally admit many long suspect indeed use steroids jones sentence months prison lie federal investigators soon saw olympic achievements disqualify free woman jones run new direction life take time reflect,0,0,0,0,1,0
"""30 for 30"" (2009) {No Crossover: The Trial of Allen Iverson (#1.10)}",always question raise allen iversons conviction fight involve young man film maker go back home town try understand events leave mark town call home,0,0,0,0,1,0
"""30 for 30"" (2009) {Of Miracles and Men (#2.27)}",story greatest upset sport history tell friday even lake placid plucky band american collegians stun vaunt soviet national team medal round winter olympic hockey competition americans couldnt help believe miracles night members team usa win gold medal days later become age another unchronicled side miracle ice call bad guy americas ideological adversary reality good men outstanding players forge big red machine genius passion anatoli tarasov reason seem unbeatable especially rout americans exhibition week winter game begin certain shame live rest live result february,0,0,0,0,1,0
"""30 for 30"" (2009) {One Night in Vegas (#1.20)}",even sept mike tyson wbc heavyweight champion attempt take bruce seldons wba title mgm grand las vegas point career tysons fight become somewhat cultural phenomenon ever present hype professional box scene would come face face worlds big business hollywood hip hop sit ringside controversial rapper tupac shakur shakur tyson friends feel kinship link rise stardom poverty throw prison follow tysons victory shakur iron mike celebrate party rap star never arrive shakur brutally gun later night scene las vegas quickly turn would celebratory revelry ill fat inopportune tragedy director reggie bythewood full cooperation mike tyson tell story infamous night remarkable friendship tyson tupac,0,0,0,0,1,0
"""30 for 30"" (2009) {Playing for the Mob (#2.20)}",happen combine goodfellas college basketball get play mob story mobster henry hill play ray liotta martin scorsese classic help orchestrate fix boston college basketball game detail point shave scandal reveal first time film testimony players federal investigators actual fixers include hill die shortly interview play mob set seemingly golden world college basketball like goodfellas tale greed betrayal reckon ultimately share message much money stake cant trust anybody,0,0,0,0,1,0
"""30 for 30"" (2009) {Rand University (#2.25)}",life story nfl wide receiver randy moss grow rand west virginia make filmmaker marquis daisy journey back small town trouble law nearly derail mosss career land marshall university begin make national headline football field,0,0,0,0,1,0
"""30 for 30"" (2009) {Run Ricky Run (#1.12)}",documentary follow life ricky williams star miami dolphins walk away sport height drug allegations ricky tell different story betrayal turn back many value fame fortune celeb status,0,0,0,0,1,0
"""30 for 30"" (2009) {Slaying the Badger (#2.19)}",lance armstrong greg lemond first american win tour de france engross documentary lemond look back pivotal tour increasingly vicious rivalry friend teammate mentor bernard hinault reign tour champion brutal competitor know badger hinault promise help lemond first victory return lemond support previous year sport purport reward teamwork really every man,0,0,0,0,1,0
"""30 for 30"" (2009) {Sole Man (#2.29)}",sole man offer snap shoot americas playground sport become sophisticate increasingly soulless business meet sonny vaccaro true original whose motives stagger set relationships play seminal role create big money multimedia international phenomenon call basketball,0,0,0,0,1,0
"""30 for 30"" (2009) {Survive and Advance (#2.7)}",nc state wolfpack coach jim valvano stay alive post season series overtime point game beat like michael jordan sam perkins unlikely squad make national championship game houston aka phi slamma jama team feature future nba top time players akeem olajuwon clyde drexler nc state biggest underdogs ever final game go possibly best college basketball game history end well know play time,0,0,0,0,1,0
"""30 for 30"" (2009) {The Band That Wouldn't Die (#1.2)}",episode tell story overnight relocation baltimore colts city indianapolis explore reactions fan various action interview team owner finally band keep spirit professional football team alive arrival baltimore raven,0,0,0,0,1,0
"""30 for 30"" (2009) {The Billion Dollar Game}",focus back story game interview princeton coach pete carril several princeton players involve fame well ivy league athletic director jeff orleans lobby ncaa extensively preserve right smaller conferences participate,0,0,0,0,1,0
"""30 for 30"" (2009) {The Day the Series Stopped (#2.21)}",october p pt soon al michaels tim mccarver start abc telecast game world series san francisco giants oakland athletics grind begin shake beneath candlestick park even moment promise memorable match first years team metropolitan area battle feature larger life character equally colorful fan base loma prieta earthquake roll bring death destruction bay area pull together baseball take backseat archival footage previously untold stories players officials san francisco oakland citizens affect earthquake scientific look back happen earth day series stop revisit night years ago record book show sweep giants thats become footnote larger story world series,0,0,0,0,1,0
"""30 for 30"" (2009) {The Four Falls of Buffalo (#3.5)}",chronicle quarterback jim kellys battle cancer documentary examine american obsession win lose spectrum early buffalo bill team go straight super bowl lose every time theyve see footballs ultimate losers circumstances different remember ultimate winners,0,0,0,0,1,0
"""30 for 30"" (2009) {The House of Steinbrenner (#1.22)}",love hate deny george steinbrenner colorful successful owners contemporary sport head group buy new york yankees million king george emphatically brand worlds celebrate sport franchise boss boast pennants world series trophies corporate net worth billion glory riches steinbrenner legacy mix wasteful embarrass spend countless episodes tabloid style soap georges health seriously fail steinbrenner heirs finally begin emerge father larger life shadow collectively move franchise new home new era love hate yankees remain glorify team american sport history lead babe iron horse yankee clipper mick dominate baseball decades legendary franchise sag ownership cbs year old shipbuilder name george steinbrenner man iconic team pinstripes uniform head group purchase yankees turn investment billion dollar business since house ruth build epicenter baseball world team biggest sport attraction big apple inspire generations fan maintain loyalties good time bad deteriorate facility eye towards st century style revenues steinbrenner inspire build impressive new stadium yankees keep bronx address st river avenue new ballpark mark end grand era hope launch another time oscar win filmmaker barbara kopple look new york yankees define george steinbrenners endure legacy tell story million dollar investment change face storied franchise entire sport,0,0,0,0,1,0
"""30 for 30"" (2009) {The Price of Gold (#2.16)}",world couldnt keep eye athletes winter game lillehammer nancy kerrigan elegant brunette tonya harding feisty blonde engulf scandal weeks olympics january u figure skate championships kerrigan stunningly club right knee unknown assailant leave wail bizarre mystery unravel reveal hardings ex husband jeff gillooly plot attack misfit friends literally eliminate kerrigan competition decades later price gold take fresh look worldwide spectacle elevate popularity professional figure skate harding still face question know know,0,0,0,0,1,0
"""30 for 30"" (2009) {The Story of: Elaborated Adversity (#2.29)} {{SUSPENDED}}",tire always lose tire last guy almost everything well episode walk troy matthew share story write answer open end question episode return classic espn obstacles adversity endure unbelievable ask troy,0,0,0,0,1,0
"""30 for 30"" (2009) {The U (#1.7)}",throughout miami florida center racial cultural shift take place throughout country overwhelm riot tensions miami city flux university miami football team serve microcosm evolution image predominantly white university forever change coach howard schnellenberger scour toughest ghettos florida recruit mostly black players team newly brand swagger inspire fuel quickly grow local miami hip hop culture hurricanes take larger life personalities win national title,0,0,0,0,1,0
"""30 for 30"" (2009) {There's No Place Like Home (#2.3)}",december sothebys auction could consider important historical document sport history jam naismiths original rule basketball theres place like home story man fanatical quest win seminal american artifact auction bring rule home lawrence kansas naismith coach teach years,0,0,0,0,1,0
"""30 for 30"" (2009) {This Magic Moment (#3.8)}",mid orlando center excitement nba young franchise lead mega star shaquille oneal penny hardaway beat mighty bull en route nba finals clear orlando dynasty make magics moment top never fully realize,0,0,0,0,1,0
"""30 for 30"" (2009) {Tim Richmond: To the Limit (#1.26)}",natural rock star outsider race car driver tim richmond live life way race cars wide open bear wealthy family richmond antithesis southern blue collar dirt track racers dominate nascar flamboyant showman bask attention media fan especially attention female admirers nevertheless richmonds track performances end draw comparisons race legends win nascar race finish third winston cup series point race believe verge stardom soon freewheel lifestyle catch unexpectedly withdraw nascar race circuit reportedly suffer double pneumonia reality diagnosis much dire aid richmond return track go sport next year health deteriorate spend final days recluse die aug age emmy award win filmmaker rory karpf examine life tragic death nascars shoot star,0,0,0,0,1,0
"""30 for 30"" (2009) {Unmatched (#1.21)}",first time chris evert martina navratilova step onto tennis court together world scarcely notice hundred spectators saw pert year old beat scrappy year old czech remember fat evert recall emotional court whine didnt feel play well remember think lose weight trouble say navratilova goal remember name eighty match later amid extraordinary growth womens tennis evert remember become try true friend confidante remarkable consider appear polar opposites upbringing life style personal relationships series personal conversations filmmakers nancy stern winter lisa lax along producer hannah storm tell story greatest sport rivalries capture extraordinary athletes view tennis ever change world,0,0,0,0,1,0
"""30 for 30"" (2009) {You Don't Know Bo: The Legend of Bo Jackson (#2.6)}",close look bo jackson sport hero mythical proportion bo know nike campaign shape world perceive without win super bowl world series even consider great career either sport bo forever know greatest famous athletes time film look market athletes impossible expectations legend bo jackson,0,0,0,0,1,0
"""30 millions d'amis"" (1976) {(2006-12-23)}",third show comedians plus belle la vie pick abandon animal try persuade audience adopt second third magician show animal relate trick present animal relate toy last third boy severe illness live greatest day visit zoo,0,0,0,0,0,0
"""30 segundos"" (2004)",thirty second docu soap register daily work fire station use language mix documentary reality production crew complete camera journal team live fire house ready accompany aboard fire truck firefighters next call,0,0,0,0,0,0
"""300 millones"" (1977)",millones weekly spanish tv program run june rtve feature different music performances interview report competitions title program refer number spanish speak people countries world ie million series run spanish speak countries well japan channel nhk usa episodes around hour long,0,0,0,0,0,0
"""30x30: Kid Flicks"" (2001)",lower east side new york city entire graduate high school class forty seniors collaborate produce documentary address fatherlessness feature documentary stories illustrate impact presence absence father family members community teen female never rear father focus strong bond mother another revel solid relationship father fully commit teen father stand test time side son daughter teen male whose father leave years old laud relationship mother uncle play strong male role model life introspective look young people define responsible father necessary make positive difference childs life,0,0,0,0,0,0
"""32 Brinkburn Street"" (2011) {(#1.2)}",walters injury cost job though keep gracie reluctantly join lamb gang rob silver church walter hide house elizabeth notice violet gracie walters year old daughter pregnant suggest abortion whilst gracie find sid increasingly attractive joy boyfriend david marry doctor unhappy still manchester tire day see ellie problems conceive recommend costly ivf treatment poppy prescribe pill unbeknown ellie nick nick business fail attend meet save rather go doctor ellie cause doubt want baby,0,0,0,0,0,0
"""32 Brinkburn Street"" (2011) {(#1.4)}",elizabeth propose violet go friend blackpool baby away local gossip sid confess gracie real name francis frank short catch sectarian kill ireland pat hop escape assassin follow sail new york ask take girls go refuse hear pat murder billy lamb kill walter candlestick steal church lamb threaten walters family hide body coal hole time frank overhear david tell joy leave wife console nick warn mikey poppys boyfriend stay away result youngsters run together,0,0,0,0,0,0
"""33 Brompton Place"" (1982)",beautiful women occupy penthouse apartment brompton place ritzy near north side chicago patricia middle management editor foxxx magazine upscale mens publication playboy tradition robin work public relations councilor job front real occupation industrial spy tony come chicago city kitchener ontario hop become model love adventure career lovely women form plot brompton place,0,0,0,0,0,0
"""36 Hour Challenge"" (2011)",hours challenge winner challenge every hours person get vote every hours film course hours saturday morning till sunday night contain original twist carry australian aboriginal theme throughout,0,0,0,0,0,0
"""360 grados"" (2007)",journalist robert arce host tv show guests talk social theme comment different viewpoints refer actual news week terrorism politics press crimes try determinate happen right options event go wrong,0,0,0,0,0,0
"""360° - Die GEO-Reportage"" (1999) {BC Loggers/Die Holzfäller von British Columbia}",group hard work british columbia loggers last helicopter log canadian rockies immense economical crisis business never experience long time british columbia consider el dorado log industry environmental problems lead different approach new attitude modern log canada cal march last men stand world wide economical crisis,0,0,0,0,0,0
"""360° - Die GEO-Reportage"" (1999) {Peru - Delfine in Gefahr}",peru every year minimum dolphins slaughter illegal meat documentary show german peruvian couple work help undercover research environmental police train fishermen tourist guide help solve problem future,0,0,0,0,0,0
"""365 docobites"" (2014)",docobites team travel continents countries cities make short documentaries days release new short documentary every day year feature new story stranger meet streets cities world series celebrate humanity diversity invite viewers come along journey get know strangers world,0,0,0,0,0,0
"""37 Days"" (2014)",episodes docudrama present background first world war since assassination austro hungarian archduke franz ferdinand declarations war various contenders mean thirty days elapse june august scenarios foreign office british ministry foreign affairs whose secretary sir edward grey series german chancellery berlin action narrate young clerk thirty days enlist arm force miniseries mixture drama documentary tone somewhat aseptically dry many detail simplify highlight aspects order answer question viewer make constantly go peace war month though series lop side british viewpoint cant help look character often caricature kaiser wilhelm ii russian tsar nicholas ii indecisive elderly franz joseph french foreign affairs minister paul cambon balance sense levity avoid endorse british character winston churchill first lord admiralty prime minister herbert asquith david lloyd george chancellor exchequer treasury minister compliment series show struggle pacifists warmongers british cabinet well grow opposition military lead helmuth von moltke generalissimo german armies civilian politicians chancellor bethmann hollweg head dramatisation events lead world war particular britains participation war assassination archduke franz ferdinand june britain declare war germany august days see diplomatic negotiations behind scenes machinations many side,0,0,0,0,0,0
"""37 Days"" (2014) {One Month in Summer (#1.1)}",june young foreign office clerk alec recount deliver telegram german bear boss assistant secretary eyre crowe inform austrian archduke franz ferdinand wife murder sarajevo gavrilo princip member black hand gang resent austrian influence serbia berlin another young civil servant jens take story reflect german kaiser wilhelms friendship dead man wilhelm hat serbians see slay act aggression nation send ambassador lichnowsky london sound foreign secretary sir edward grey would happen britain russia champion ally serba grey concern problems ireland cabinet winston churchill foresee great danger loom grey want instigate peace talk nations involve berlin wilhelm chief staff von moltke bend revenge europe thirteen days away war,0,0,0,0,0,0
"""39/40 The War Through a Lens"" (2010)",well make documentary see outbreak ww ii invasion poland till fall france contemporaries perceive movie theaters news reel make germans french british present historical context chronological order sometimes narrator commentate mislead propagandistic image picture german military exercise later present real combat footage,0,0,0,0,0,0
"""3AM"" (2015) {A Night Is a Living Thing (#1.1)}",take penetrate joyride bizarro world late night new york city follow cornucopia drag queen artists escort insomniacs try turn fantasy reality flaunt every rule book anything go hour leave inhibitions door respectable folks tuck home bolder braver outlaw set defy norms acceptable conventional behavior search love sex fame notoriety come clock strike,0,0,0,0,0,0
"""3rd Degree!"" (1989)",game show wherein panel celebrities figure people bring stage like could pilot war demonstrate revolutionary product panel fail win something,0,0,0,0,0,0
"""3rd Rock from the Sun"" (1996) {36! 24! 36! Dick!: Part 1 (#3.14)}",guy rutherford time life town sudden get swamp beautiful women best part actually seem interest men time dick harry tommy officer beautiful girlfriends except harry give girl mascha lollies give girlfriends terribly expensive gift cant afford sally doesnt trust whats go decide find women want,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {A Dick on One Knee (#2.16)}",sally meet michel cute french guy ask marry sally say yes solomons start prepare marriage mary think sally might rush sally set mind wed wed make dick mary consider next step relationship tommy turn good arrange flower style make clothe make august wonder sexual disposition,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {A Nightmare on Dick Street: Part 1 (#2.25)}",mary tell dick shes plan go borneo year dick doesnt want go plan ask marry anxiety lead first nightmare alien think hes go mad psychologist give pills make mellow later sally nightmare end high pills tommy harry desperately try contact big giant head go back home planet emergency maintenance,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Ab-dick-ted (#1.9)}",solomons find family members sometimes irritate dr albright tell dick brother roy dick think solomons benefit observe dr albright roy invite soon turn dr albright roy dont get along well much dr albrights dislike roy tell story abduct spaceship solomons dont know deal information kill,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Angry Dick (#1.13)}",dick feel time solomons actually meet neighbor think theyll learn much humans way instead observe allow bad cook sally get cook lessons neighbor meanwhile harry constantly watch tv,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Auto Erodicka (#3.17)}",dick casual sex woman meet cinema tell mary nina even class mary get upset bug turn mother dick sex meanwhile sally need car take tommy harry use car lot fall love viper solomons never pay,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Body & Soul & Dick (#1.8)}",party give honor obnoxious professor die crew start think happen earthly body go explore worlds turn professor state want dick speak funeral dick always honest dick doesnt want speak bad try find something good universally detest professor meantime tommy spend time cheerleader instead august,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Charitable Dick (#5.8)}",mary dick go charity auction buyers get applause dick want attention therefore bid paint actually doesnt want trouble sleep sally snore meanwhile tommy harry write new mission statement harry lose original,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {D3: Judgment Day (#4.7)}",dick sick tire jennifer want break first attempt fail turn bad mary tell see jennifer together make realize much miss dick decide break jennifer instead hold card try get mary make sacrifice take back meanwhile ask sally go bowl sally hasnt get clue bowl,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick 'The Mouth' Solomon (#4.18)}",mary feel communication dick get better take dick couple retreat harry vicki come along sally meet italian american man name sammy marchetti alias butcher thrill assume hes mobster ask tommy bring someone important envelop tommy feel hes part family,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick Is from Mars, Sally Is from Venus (#1.4)}",dick tell tommy start go high school want act like typical family sally chance go date dick tell go since none sex dick isnt get anywhere mary harry play date dick explain things date sally go come back happy woman didnt sex though date promise give call meanwhile tommys teachers think attitude dick come school talk,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick Like Me (#1.16)}",dick sally tommys school talk tommy fit teacher ask sally school dance totally swoon sally say yes little problem sally cant dance meanwhile solomons lead dick tommy try find ethnic group solomons could belong,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick Solomon of the Indiana Solomons (#4.11)}",dick receive invitation family reunion obviously invitation mean another dick solomon find family hasnt see years dick decide solomons mary go anyway dick feel good root harry hit great cigar smoke uncle abe sally feel shes become like sister cousin michelle tommy try hit cousin janine dick discover theres reason family hasnt see dick solomon years,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick Strikes Out (#5.16)}",new chancellor decide things several professors dont like marys research cancel feel bad dick decide organize strike make chancellor change mind dick deliver letter resignation professors surprise chancellor accept stun frighten dick hasty take letter pile meanwhile tommy start pretzel stand alissa work unfortunately work girlfriend doesnt really work way tommy think would,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick and Taxes (#4.12)}",despite fact theyve earth years solomons never fill annual irs form therefore dick ask mary help calculate owe irs dollars look number solomons think idea lie form theyll receive money instead pay unfortunately irs doesnt trust announce theyll audit solomons make terrify think irs find alien,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick and the Other Guy (#3.23)}",dick see friend new rather strange professor dr liam neesam feel doesnt last long turn neesam better dick everything twist mary round finger meanwhile sally think isnt interest anymore hear woman tell great night wont tell sally,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick for Tat (#5.2)}",play sexy party game dick mary reveal fling vincent strudwick dicks nemesis university dick shock decide get back strudwick dick want sex strudwicks wife dorothy tommy hop talk alissa sex meanwhile get motor act tough ride sally fall end hospital cover plaster,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick the Vote (#2.6)}",accidentally lock tree park activists protest people think harry activist even get ask run city council accept offer opponent try dig dirt meanwhile dick learn politics complex hes sure hell vote harry guy,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick'll Take Manhattan: Part 1 (#6.4)}",boredom dick sally harry go another parallel universe via shower end new york dick lawyer sally write sex columns harry boss major television network meet tommy whos know parallel universe quite time whos successful saturday night live qv,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick's Big Giant Headache: Part 2 (#4.24)}",sally new high commander feel finally get promotion deserve big giant head tell make high commander look work mission big giant head make pass mary tell dick hes delight hear big giant head approve restore dicks wan self confidence hear prom tommy alissa go party alcohol love big giant head decide chaperon,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick, Smoker (#1.5)}",bar dick see nerdy student smoke realize smoke make student cool take smoke well sally get sick tire dick overrule time besides sore tooth dentists office dick tell isnt allow smoke build search place smoke dick accidentally lock hes unable find exit sally leader pack,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dick-In-Law (#3.4)}",mary hasnt tell parent dick arent couple anymore go trip parent agree tell parent bad news bad news come surface harry tommy sally meantime help nina move sally get idea move nina order harry tommy move ninas belong well move sallys assets ninas apartment,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Dr. Solomon's Traveling Alien Show (#4.1)}",harry kidnap sell circus work hargo alien solomons vicki try find task complicate fact big giant head decide shut dicks brain function didnt send report long overdue,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Eleven Angry Men and One Dick (#3.7)}",dick jury duty clearly guilty friendly look defendant man offer dick candy earlier dick cant bring declare guilty cafe sally meet seth dark mysterious british writer obviously much dislike officer sallys intrigue copy black clothe british accent meanwhile tommy harry help mary pre verbal experiment arent allow talk whole days,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Feelin' Albright (#4.3)}",sally realize isnt first girlfriend start panic consider previous girlfriends competition desperately want find whos shes party dick find like partner dean nobody pay attention end talk wive important faculty members decide organize fashion show raise money repair statue university prove harry tommy try sell lemonade,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Fourth and Dick (#2.7)}",homecoming weekend days away everybody mind big game school football team play except dick doesnt see fuss meanwhile harry get job security officer game tommy crush glee club teacher sally realize friends make nina best friend,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Frozen Dick (#1.12)}",harry find job video store tommy write book report figure easier less bore rent film hes video store harry start snow meanwhile dr albright dick go chicago theyll give award turn dick isnt keen fly home sally alone afraid snow rather stress leon enter house turn paper dick sally tell leon duty fruitful multiply save human race,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Green-Eyed Dick (#1.6)}",see humans hug dick want cuddle well dr albright office tell doesnt want next moment old boyfriend jeff come cant stop hug dick learn jealousy therefore ask sally find women want man meantime harry take stray dog house,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Gwen, Larry, Dick and Mary (#5.10)}",washer dryer solomons break mary tell laundromat tommy harry sally go immediately love harry start flirt pretty blonde sally tommy soon find everybody respect laundromat etiquettes mary suggest dick find another couple spend time start dinners play tennis gwen larry mcmichael mcmichaels seem avoid dick mary,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Hotel Dick (#2.3)}",aghast way alien portray film solomons see harry feel tell humans truth alien harry consider science fiction convention perfect place solomons go convention first time hotel find room service harry tommy sally adore hotels time dick feel bad feel tell mary hes alien cant,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {I Brake for Dick (#2.18)}",dick run chipmunk shock start vegetarian order solomons use anything thats make animals throw things make animals away meanwhile harry want boy scout tommy trouble august didnt ask spring dance shes mad consider write advice columnist,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {InDickscretion (#6.3)}",tommy feel inspire jack kerouac qv decide go road harry tag along end work nearby gas station dick mary sally go double date dick sally start praise lovers bed performances mary get rather embarrass back home dick sally realize bed performances werent praise think suck sack,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Jailhouse Dick (#3.11)}",officer let take look group felons behind bar dick tell hell bail eddie fully rehabilitate wont end jail dick take home solomons cant conceal suspicion toward meanwhile harry hasnt read book write report night school luckily tommy sound advice least thats think sally try help mary dog problem,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Just Your Average Dick (#3.22)}",solomons start doubt normalness august mary admit sometimes pretty weird solomons decide become average possible mean move apartment build tommy get hair cut start read john grisham qv wear sweaters meanwhile new professor start rutherford university,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Lonely Dick (#1.7)}",dr albright go holiday dick feel lonely without around didnt leave phone number anything desperately try find contact nina number dr albright wont tell meanwhile sally harry totally skin care products harry even get job promote tommy meet girl name august,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Much Ado About Dick (#2.5)}",mary doesnt want people know dick relationship shes afraid people wont take seriously find dick couple dick doesnt understand important people think feel like hes lose dr sutor advise ignore mary order get back sally meet officer want join police,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {My Mother the Alien (#2.9)}",mrs dubcek ask solomons babysit grandson first sally dislike whole idea babysitting doesnt take long totally fall love kid cant say harry tommy dick drive mad power influence child mary go away days dick persuade let take care fish,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Paranoid Dick (#4.14)}",mary think might respect dean colleagues dick convince theres conspiracy lead judith dick mary decide find break judiths office meanwhile vicky feel bad sally break talk tommy harry weekend riverboat gamble,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Portrait of Tommy as an Old Man (#3.18)}",eldest group play youngest family take toll tommy sick tire treat like kid decide retire move rest home officer visit sally shes laundry accidentally steal panties want secretly put back turn easier say mary tell dream singer dick arrange gig club,0,0,0,0,0,1
